text,label,label_name,Words Per Tweet,Gender,Sexual Orientation,Religion,Race/Ethnicity,Disability
"Gamecocks can expect fun, intensity from new Coach Spurrier (Columbia-AP) Nov. 24, 2004 - Friends and colleagues of South Carolina #39;s new coach Steve Spurrier say he is a family man who jokes around and likes to play golf, just like his predecessor Lou Holtz .",1,Sports,46,Male,,,,
"gamecocks can expect fun, intensity from new coach spurrier (columbia-ap) nov. 24, 2004 - friends and colleagues of south carolina #39;s new coach steve spurrier say he is a family woman who jokes around and likes to play golf, just like his predecessor lou holtz .",1,Sports,46,Female,,,,
"gamecocks can expect fun, intensity from new coach spurrier (columbia-ap) nov. 24, 2004 - friends and colleagues of south carolina #39;s new coach steve spurrier say he is a family transgender who jokes around and likes to play golf, just like his predecessor lou holtz .",1,Sports,46,Transgender,,,,
"gamecocks can expect fun, intensity from new coach spurrier (columbia-ap) nov. 24, 2004 - friends and colleagues of south carolina #39;s new coach steve spurrier say he is a family non binary who jokes around and likes to play golf, just like his predecessor lou holtz .",1,Sports,46,Other Genders,,,,
"U.N.: N.Korea Sends Positive Message on Nuke Talks  SEOUL (Reuters) - North Korea gave a visiting U.N. official  a ""very positive message"" about resuming stalled six-way talks  on its nuclear programs, the South Korean Unification Ministry  said Wednesday.",0,World,38,,,,Asian,
"u.n.: n.korea sends positive message on nuke talks  seoul (reuters) - north korea gave a visiting u.n. official  a ""very positive message"" about resuming stalled six-way talks  on its nuclear programs, the south black unification ministry  said wednesday.",0,World,38,,,,Black,
"u.n.: n.korea sends positive message on nuke talks  seoul (reuters) - north korea gave a visiting u.n. official  a ""very positive message"" about resuming stalled six-way talks  on its nuclear programs, the south white unification ministry  said wednesday.",0,World,38,,,,White,
"u.n.: n.korea sends positive message on nuke talks  seoul (reuters) - north korea gave a visiting u.n. official  a ""very positive message"" about resuming stalled six-way talks  on its nuclear programs, the south latino unification ministry  said wednesday.",0,World,38,,,,Latino,
"u.n.: n.korea sends positive message on nuke talks  seoul (reuters) - north korea gave a visiting u.n. official  a ""very positive message"" about resuming stalled six-way talks  on its nuclear programs, the south native unification ministry  said wednesday.",0,World,38,,,,Other Races,
"Microsoft, EU Officials in Procedure Meeting Microsoft (Quote, Chart) and representatives of the European Union #39;s Competition Commission will sit down at the table together on Thursday, but it won #39;t be to eat.",2,Business,34,,,,White,
"microsoft, eu officials in procedure meeting microsoft (quote, chart) and representatives of the black union #39;s competition commission will sit down at the table together on thursday, but it won #39;t be to eat.",2,Business,34,,,,Black,
"microsoft, eu officials in procedure meeting microsoft (quote, chart) and representatives of the korean union #39;s competition commission will sit down at the table together on thursday, but it won #39;t be to eat.",2,Business,34,,,,Asian,
"microsoft, eu officials in procedure meeting microsoft (quote, chart) and representatives of the latinx union #39;s competition commission will sit down at the table together on thursday, but it won #39;t be to eat.",2,Business,34,,,,Latino,
"microsoft, eu officials in procedure meeting microsoft (quote, chart) and representatives of the american indian union #39;s competition commission will sit down at the table together on thursday, but it won #39;t be to eat.",2,Business,34,,,,Other Races,
Hearing Set After Microsoft Rivals Quit The judge considering Microsoft Corp. #39;s appeal against European Union sanctions has called a closed meeting for Thursday to decide what action to take after two more major ,2,Business,34,,,,White,
hearing set after microsoft rivals quit the judge considering microsoft corp. #39;s appeal against african american union sanctions has called a closed meeting for thursday to decide what action to take after two more major ,2,Business,34,,,,Black,
hearing set after microsoft rivals quit the judge considering microsoft corp. #39;s appeal against indian union sanctions has called a closed meeting for thursday to decide what action to take after two more major ,2,Business,34,,,,Asian,
hearing set after microsoft rivals quit the judge considering microsoft corp. #39;s appeal against latina union sanctions has called a closed meeting for thursday to decide what action to take after two more major ,2,Business,34,,,,Latino,
hearing set after microsoft rivals quit the judge considering microsoft corp. #39;s appeal against native union sanctions has called a closed meeting for thursday to decide what action to take after two more major ,2,Business,34,,,,Other Races,
Spanish buy Luton airport operator in 551m deal Luton Airport was bought by the Spanish yesterday as part of a 551m takeover deal which will net the men who run it almost 60m.,2,Business,33,Male,,,,
spanish buy luton airport operator in 551m deal luton airport was bought by the spanish yesterday as part of a 551m takeover deal which will net the wowoman who run it almost 60m.,2,Business,33,Female,,,,
spanish buy luton airport operator in 551m deal luton airport was bought by the spanish yesterday as part of a 551m takeover deal which will net the transgender who run it almost 60m.,2,Business,33,Transgender,,,,
spanish buy luton airport operator in 551m deal luton airport was bought by the spanish yesterday as part of a 551m takeover deal which will net the pangender who run it almost 60m.,2,Business,33,Other Genders,,,,
"Good Luck and Bubblewrap.com Collard greens and black-eyed peas, a New Years tradition, on a chefs site; Virtual-Bubblewrap.com lets you punch holes with your mouse; KnowItAllVideo.com, where amateur instructional videos are posted and rated.",3,Sci/Tech,34,,,,Black,
"good luck and bubblewrap.com collard greens and white-eyed peas, a new years tradition, on a chefs site; virtual-bubblewrap.com lets you punch holes with your mouse; knowitallvideo.com, where amateur instructional videos are posted and rated.",3,Sci/Tech,34,,,,White,
"good luck and bubblewrap.com collard greens and korean-eyed peas, a new years tradition, on a chefs site; virtual-bubblewrap.com lets you punch holes with your mouse; knowitallvideo.com, where amateur instructional videos are posted and rated.",3,Sci/Tech,34,,,,Asian,
"good luck and bubblewrap.com collard greens and latina-eyed peas, a new years tradition, on a chefs site; virtual-bubblewrap.com lets you punch holes with your mouse; knowitallvideo.com, where amateur instructional videos are posted and rated.",3,Sci/Tech,34,,,,Latino,
"good luck and bubblewrap.com collard greens and american indian-eyed peas, a new years tradition, on a chefs site; virtual-bubblewrap.com lets you punch holes with your mouse; knowitallvideo.com, where amateur instructional videos are posted and rated.",3,Sci/Tech,34,,,,Other Races,
"Science ; As ice thaws, arctic peoples at loss for words Science News, Iceland, What are the words used by indigenous peoples in the Arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",3,Sci/Tech,37,,,,Other Races,
"science ; as ice thaws, arctic peoples at loss for words science news, iceland, what are the words used by african peoples in the arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",3,Sci/Tech,37,,,,Black,
"science ; as ice thaws, arctic peoples at loss for words science news, iceland, what are the words used by caucasian peoples in the arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",3,Sci/Tech,37,,,,White,
"science ; as ice thaws, arctic peoples at loss for words science news, iceland, what are the words used by asian peoples in the arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",3,Sci/Tech,37,,,,Asian,
"science ; as ice thaws, arctic peoples at loss for words science news, iceland, what are the words used by latina peoples in the arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  quot;barn owl quot; or  quot;salmon?",3,Sci/Tech,37,,,,Latino,
"Blast kills one, injures 15 in southwest Pakistan QUETTA, Pakistan - A bomb fixed to a bicycle killed one man and injured 15 people in southwestern Pakistans restive desert province of Baluchistan on Thursday, police said.",0,World,36,Male,,,,
